Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,month,day,hour,Usage_kWh_rolling_avg_3hr,Usage_kWh_lag_1hr
2.88,2.3,0.04,0.0,78.14,99.99,1,3,0,11,25,0,3.1800000000000517,3.28
2.88,2.45,0.04,0.0,76.17,99.99,1,3,0,11,25,0,3.013333333333385,2.88
2.77,2.3,0.04,0.0,76.94,99.99,1,3,0,11,25,1,2.8433333333333857,2.88
2.77,2.23,0.04,0.0,77.89,99.99,1,3,0,11,25,1,2.8066666666667186,2.77
3.31,2.63,0.04,0.0,78.29,99.99,1,3,0,11,25,1,2.9500000000000526,2.77
3.46,3.13,0.0,0.0,74.16,100.0,1,3,0,11,25,1,3.1800000000000517,3.31
3.46,2.92,0.04,0.0,76.42,99.99,1,3,0,11,25,2,3.410000000000052,3.46
3.2,2.7,0.04,0.0,76.43,99.99,1,3,0,11,25,2,3.373333333333386,3.46
2.84,2.34,0.04,0.0,77.18,99.99,1,3,0,11,25,2,3.166666666666719,3.2
2.84,2.52,0.0,0.0,74.8,100.0,1,3,0,11,25,2,2.960000000000052,2.84
2.88,2.59,0.0,0.0,74.36,100.0,1,3,0,11,25,3,2.853333333333385,2.84
2.92,2.74,0.0,0.0,72.92,100.0,1,3,0,11,25,3,2.8800000000000523,2.88
2.84,2.63,0.0,0.0,73.37,100.0,1,3,0,11,25,3,2.8800000000000523,2.92
2.92,2.81,0.0,0.0,72.05,100.0,1,3,0,11,25,4,2.8933333333333855,2.84
2.88,2.81,0.0,0.0,71.58,100.0,1,3,0,11,25,4,2.8800000000000523,2.92
2.88,2.56,0.0,0.0,74.74,100.0,1,3,0,11,25,4,2.8933333333333855,2.88
2.84,2.56,0.04,0.0,74.28,99.99,1,3,0,11,25,4,2.8666666666667187,2.88
2.88,2.52,0.0,0.0,75.26,100.0,1,3,0,11,25,5,2.8666666666667187,2.84
2.88,2.63,0.0,0.0,73.84,100.0,1,3,0,11,25,5,2.8666666666667187,2.88
4.18,3.46,0.0,0.0,77.03,100.0,1,3,0,11,25,5,3.3133333333333854,2.88
4.28,3.53,0.0,0.0,77.15,100.0,1,3,0,11,25,5,3.780000000000052,4.18
3.53,3.1,0.0,0.0,75.14,100.0,1,3,0,11,25,6,3.996666666666719,4.28
3.13,2.95,0.0,0.0,72.77,100.0,1,3,0,11,25,6,3.6466666666667185,3.53
2.88,2.84,0.0,0.0,71.2,100.0,1,3,0,11,25,6,3.1800000000000517,3.13
2.84,2.77,0.0,0.0,71.59,100.0,1,3,0,11,25,6,2.950000000000052,2.88
2.81,2.84,0.0,0.0,70.33,100.0,1,3,0,11,25,7,2.8433333333333852,2.84
2.95,2.99,0.0,0.0,70.23,100.0,1,3,0,11,25,7,2.866666666666719,2.81
2.84,3.02,0.0,0.0,68.51,100.0,1,3,0,11,25,7,2.866666666666719,2.95
2.88,3.1,0.0,0.0,68.06,100.0,1,3,0,11,25,7,2.890000000000052,2.84
2.92,3.35,0.0,0.0,65.71,100.0,1,3,0,11,25,8,2.8800000000000523,2.88
2.88,3.2,0.0,0.0,66.9,100.0,1,3,0,11,25,8,2.8933333333333855,2.92
2.92,3.02,0.0,0.0,69.51,100.0,1,3,0,11,25,8,2.9066666666667182,2.88
2.92,1.3,3.17,0.0,91.36,67.75,1,3,0,11,25,8,2.9066666666667182,2.92
3.46,0.0,14.69,0.0,100.0,22.93,1,3,0,11,25,9,3.1000000000000525,2.92
4.93,0.0,20.2,0.0,100.0,23.71,1,3,0,11,25,9,3.7700000000000515,3.46
4.32,0.0,21.17,0.0,100.0,19.99,1,3,0,11,25,9,4.236666666666719,4.93
3.49,0.0,20.16,0.0,100.0,17.06,1,3,0,11,25,9,4.2466666666667185,4.32
2.88,0.0,14.51,0.0,100.0,19.47,1,3,0,11,25,10,3.563333333333386,3.49
2.95,0.0,14.33,0.0,100.0,20.16,1,3,0,11,25,10,3.106666666666719,2.88
3.56,0.0,14.04,0.0,100.0,24.58,1,3,0,11,25,10,3.1300000000000523,2.95
2.95,0.0,14.51,0.0,100.0,19.92,1,3,0,11,25,10,3.1533333333333857,3.56
2.99,0.0,14.4,0.0,100.0,20.33,1,3,0,11,25,11,3.166666666666719,2.95
2.95,0.0,14.36,0.0,100.0,20.12,1,3,0,11,25,11,2.9633333333333858,2.99
2.95,0.0,14.15,0.0,100.0,20.41,1,3,0,11,25,11,2.9633333333333858,2.95
2.99,0.0,14.18,0.0,100.0,20.63,1,3,0,11,25,11,2.9633333333333858,2.95
2.99,0.0,14.08,0.0,100.0,20.77,1,3,0,11,25,12,2.9766666666667185,2.99
3.1,0.0,13.75,0.0,100.0,21.99,1,3,0,11,25,12,3.0266666666667192,2.99
3.02,0.0,13.64,0.0,100.0,21.62,1,3,0,11,25,12,3.036666666666719,3.1
3.17,0.0,14.65,0.0,100.0,21.15,1,3,0,11,25,12,3.096666666666719,3.02
3.71,0.0,20.16,0.0,100.0,18.1,1,3,0,11,25,13,3.3000000000000522,3.17
3.67,0.0,20.52,0.0,100.0,17.61,1,3,0,11,25,13,3.516666666666719,3.71
3.64,0.0,19.58,0.0,100.0,18.28,1,3,0,11,25,13,3.6733333333333853,3.67
3.2,0.0,16.09,0.0,100.0,19.51,1,3,0,11,25,13,3.5033333333333854,3.64
3.67,0.0,20.95,0.0,100.0,17.26,1,3,0,11,25,14,3.5033333333333854,3.2
3.1,0.0,15.08,0.0,100.0,20.14,1,3,0,11,25,14,3.3233333333333857,3.67
2.95,0.0,13.97,0.0,100.0,20.66,1,3,0,11,25,14,3.240000000000052,3.1
3.06,0.0,13.97,0.0,100.0,21.4,1,3,0,11,25,14,3.0366666666667186,2.95
2.99,0.0,14.04,0.0,100.0,20.83,1,3,0,11,25,15,3.000000000000052,3.06
2.99,0.0,13.97,0.0,100.0,20.93,1,3,0,11,25,15,3.013333333333385,2.99
2.95,0.0,14.04,0.0,100.0,20.56,1,3,0,11,25,15,2.9766666666667185,2.99
2.95,0.0,14.22,0.0,100.0,20.31,1,3,0,11,25,15,2.9633333333333858,2.95
2.95,0.0,14.47,0.0,100.0,19.98,1,3,0,11,25,16,2.95,2.95
3.35,0.0,20.12,0.0,100.0,16.42,1,3,0,11,25,16,3.0833333333333854,2.95
3.56,0.0,21.92,0.0,100.0,16.03,1,3,0,11,25,16,3.2866666666667186,3.35
3.6,0.0,21.64,0.0,100.0,16.41,1,3,0,11,25,16,3.5033333333333854,3.56
3.42,0.0,20.05,0.0,100.0,16.81,1,3,0,11,25,17,3.526666666666719,3.6
2.95,0.0,14.4,0.0,100.0,20.07,1,3,0,11,25,17,3.3233333333333857,3.42
2.92,0.0,14.54,0.0,100.0,19.69,1,3,0,11,25,17,3.096666666666719,2.95
2.99,0.0,14.65,0.0,100.0,20.0,1,3,0,11,25,17,2.953333333333386,2.92
3.17,0.0,12.78,0.0,100.0,24.07,1,3,0,11,25,18,3.026666666666719,2.99
3.46,0.0,11.09,0.0,100.0,29.78,1,3,0,11,25,18,3.2066666666667185,3.17
3.02,0.0,10.19,0.0,100.0,28.42,1,3,0,11,25,18,3.2166666666667183,3.46
3.02,0.0,14.51,0.0,100.0,20.38,1,3,0,11,25,18,3.166666666666719,3.02
2.99,0.0,14.47,0.0,100.0,20.24,1,3,0,11,25,19,3.0100000000000526,3.02
3.02,0.0,14.44,0.0,100.0,20.47,1,3,0,11,25,19,3.0100000000000526,2.99
2.99,0.0,14.4,0.0,100.0,20.33,1,3,0,11,25,19,3.000000000000052,3.02
3.02,0.0,14.51,0.0,100.0,20.38,1,3,0,11,25,19,3.0100000000000526,2.99
3.1,0.0,15.95,0.0,100.0,19.08,1,3,0,11,25,20,3.0366666666667186,3.02
3.6,0.0,21.82,0.0,100.0,16.28,1,3,0,11,25,20,3.240000000000052,3.1
3.6,0.0,21.89,0.0,100.0,16.23,1,3,0,11,25,20,3.4333333333333855,3.6
3.6,0.0,21.17,0.0,100.0,16.76,1,3,0,11,25,20,3.6,3.6
3.38,0.0,18.76,0.0,100.0,17.73,1,3,0,11,25,21,3.526666666666719,3.6
2.99,0.0,14.51,0.0,100.0,20.18,1,3,0,11,25,21,3.3233333333333857,3.38
2.95,0.0,14.54,0.0,100.0,19.88,1,3,0,11,25,21,3.106666666666719,2.99
2.92,0.0,14.65,0.0,100.0,19.55,1,3,0,11,25,21,2.953333333333385,2.95
3.13,0.0,16.6,0.0,100.0,18.53,1,3,0,11,25,22,3.000000000000052,2.92
3.46,2.52,0.4,0.0,80.83,99.34,1,3,0,11,25,22,3.170000000000052,3.13
2.92,2.12,0.14,0.0,80.92,99.89,1,3,0,11,25,22,3.170000000000052,3.46
2.74,1.94,0.22,0.0,81.61,99.68,1,3,0,11,25,22,3.040000000000052,2.92
2.77,2.34,0.14,0.0,76.39,99.87,1,3,0,11,25,23,2.810000000000052,2.74
2.84,2.41,0.04,0.0,76.25,99.99,1,3,0,11,25,23,2.783333333333386,2.77
2.88,2.23,0.04,0.0,79.07,99.99,1,3,0,11,25,23,2.830000000000052,2.84
2.88,2.38,0.0,0.0,77.08,100.0,1,3,0,11,25,23,2.8666666666667187,2.88
3.2,2.74,0.0,0.0,75.96,100.0,0,1,0,11,26,0,2.986666666666719,2.88
3.53,3.24,0.0,0.0,73.67,100.0,0,1,0,11,26,0,3.203333333333385,3.2
3.46,3.02,0.0,0.0,75.34,100.0,0,1,0,11,26,0,3.3966666666667185,3.53
4.68,3.67,0.07,0.0,78.69,99.99,0,1,0,11,26,0,3.8900000000000516,3.46
3.49,2.88,0.0,0.0,77.13,100.0,0,1,0,11,26,1,3.8766666666667184,4.68
2.92,2.77,0.0,0.0,72.55,100.0,0,1,0,11,26,1,3.6966666666667187,3.49
2.92,2.88,0.0,0.0,71.2,100.0,0,1,0,11,26,1,3.1100000000000514,2.92
3.06,3.06,0.0,0.0,70.71,100.0,0,1,0,11,26,1,2.9666666666667183,2.92
3.56,3.6,0.0,0.0,70.31,100.0,0,1,0,11,26,2,3.1800000000000517,3.06
3.13,3.17,0.0,0.0,70.26,100.0,0,1,0,11,26,2,3.250000000000052,3.56
2.92,2.99,0.0,0.0,69.87,100.0,0,1,0,11,26,2,3.203333333333385,3.13
2.88,3.02,0.0,0.0,69.01,100.0,0,1,0,11,26,3,2.9766666666667185,2.92
2.95,3.06,0.0,0.0,69.4,100.0,0,1,0,11,26,3,2.916666666666719,2.88
2.95,3.1,0.0,0.0,68.94,100.0,0,1,0,11,26,3,2.9266666666667187,2.95
3.31,3.38,0.0,0.0,69.97,100.0,0,1,0,11,26,3,3.070000000000052,2.95
3.49,3.02,0.0,0.0,75.62,100.0,0,1,0,11,26,4,3.250000000000052,3.31
3.46,2.95,0.0,0.0,76.1,100.0,0,1,0,11,26,4,3.420000000000052,3.49
3.24,2.92,0.0,0.0,74.28,100.0,0,1,0,11,26,4,3.3966666666667185,3.46
2.88,2.81,0.0,0.0,71.58,100.0,0,1,0,11,26,4,3.193333333333385,3.24
2.95,2.81,0.0,0.0,72.41,100.0,0,1,0,11,26,5,3.0233333333333854,2.88
2.84,2.74,0.0,0.0,71.97,100.0,0,1,0,11,26,5,2.890000000000052,2.95
2.88,2.74,0.0,0.0,72.45,100.0,0,1,0,11,26,5,2.8900000000000516,2.84
2.84,2.7,0.0,0.0,72.47,100.0,0,1,0,11,26,5,2.853333333333385,2.88
3.17,3.2,0.0,0.0,70.38,100.0,0,1,0,11,26,6,2.963333333333385,2.84
3.38,3.28,0.0,0.0,71.76,100.0,0,1,0,11,26,6,3.130000000000052,3.17
2.88,2.81,0.0,0.0,71.58,100.0,0,1,0,11,26,6,3.1433333333333846,3.38
2.88,2.74,0.0,0.0,72.45,100.0,0,1,0,11,26,6,3.0466666666667184,2.88
2.99,2.81,0.0,0.0,72.87,100.0,0,1,0,11,26,7,2.916666666666719,2.88
3.35,2.81,0.0,0.0,76.62,100.0,0,1,0,11,26,7,3.073333333333385,2.99
3.53,3.1,0.04,0.0,75.14,99.99,0,1,0,11,26,7,3.290000000000052,3.35
5.22,3.17,0.11,0.0,85.47,99.98,0,1,0,11,26,7,4.033333333333386,3.53
5.58,2.74,0.25,0.0,89.76,99.9,0,1,0,11,26,8,4.776666666666719,5.22
45.36,32.04,0.14,0.02,81.68,100.0,0,1,0,11,26,8,18.720000000000052,5.58
88.92,65.88,0.0,0.04,80.35,100.0,0,1,0,11,26,8,46.620000000000054,45.36
88.99,61.63,0.0,0.04,82.21,100.0,0,1,0,11,26,8,74.42333333333339,88.92
90.61,48.46,0.0,0.04,88.18,100.0,0,1,0,11,26,9,89.50666666666672,88.99
93.31,50.8,0.0,0.04,87.83,100.0,0,1,2,11,26,9,90.97000000000004,90.61
92.2,51.05,0.0,0.04,87.49,100.0,0,1,2,11,26,9,92.04000000000006,93.31
94.43,52.13,0.0,0.04,87.55,100.0,0,1,2,11,26,9,93.31333333333339,92.2
85.43,42.95,0.0,0.04,89.34,100.0,0,1,2,11,26,10,90.68666666666672,94.43
64.55,26.78,0.0,0.03,92.37,100.0,0,1,1,11,26,10,81.47000000000006,85.43
70.06,31.54,0.0,0.03,91.19,100.0,0,1,1,11,26,10,73.34666666666672,64.55
73.12,40.18,0.0,0.03,87.64,100.0,0,1,1,11,26,10,69.24333333333338,70.06
80.75,45.22,0.0,0.04,87.25,100.0,0,1,1,11,26,11,74.64333333333339,73.12
82.66,45.5,0.0,0.04,87.61,100.0,0,1,1,11,26,11,78.84333333333339,80.75
79.13,44.39,0.0,0.04,87.21,100.0,0,1,1,11,26,11,80.8466666666667,82.66
84.74,47.63,0.0,0.04,87.17,100.0,0,1,1,11,26,11,82.17666666666672,79.13
61.34,29.95,1.37,0.03,89.86,99.98,0,1,1,11,26,12,75.07000000000005,84.74
7.24,0.0,20.92,0.0,100.0,32.7,0,1,2,11,26,12,51.10666666666672,61.34
6.84,0.0,20.56,0.0,100.0,31.57,0,1,2,11,26,12,25.140000000000054,7.24
6.3,0.0,21.31,0.0,100.0,28.35,0,1,2,11,26,12,6.793333333333385,6.84
6.01,0.0,22.0,0.0,100.0,26.35,0,1,2,11,26,13,6.383333333333385,6.3
56.52,25.31,7.2,0.03,91.27,99.2,0,1,2,11,26,13,22.943333333333385,6.01
93.17,57.82,0.0,0.04,84.97,100.0,0,1,2,11,26,13,51.900000000000055,56.52
82.58,46.33,0.0,0.04,87.21,100.0,0,1,2,11,26,13,77.42333333333339,93.17
90.65,50.29,0.0,0.04,87.44,100.0,0,1,2,11,26,14,88.80000000000007,82.58
77.51,43.49,0.0,0.04,87.21,100.0,0,1,2,11,26,14,83.58000000000006,90.65
88.63,48.24,0.0,0.04,87.83,100.0,0,1,2,11,26,14,85.59666666666674,77.51
69.05,34.31,0.0,0.03,89.55,100.0,0,1,2,11,26,14,78.39666666666672,88.63
71.6,36.72,0.0,0.03,88.98,100.0,0,1,2,11,26,15,76.42666666666672,69.05
67.97,27.25,0.0,0.03,92.82,100.0,0,1,2,11,26,15,69.54000000000005,71.6
64.51,24.88,0.0,0.03,93.3,100.0,0,1,2,11,26,15,68.02666666666671,67.97
70.96,30.71,0.0,0.03,91.77,100.0,0,1,2,11,26,15,67.81333333333338,64.51
65.34,28.15,0.0,0.03,91.84,100.0,0,1,2,11,26,16,66.93666666666671,70.96
64.22,26.06,0.0,0.03,92.66,100.0,0,1,2,11,26,16,66.84000000000005,65.34
61.45,24.52,0.0,0.03,92.88,100.0,0,1,2,11,26,16,63.67000000000005,64.22
51.52,16.63,0.0,0.02,95.17,100.0,0,1,2,11,26,16,59.06333333333339,61.45
65.34,28.73,0.0,0.03,91.54,100.0,0,1,2,11,26,17,59.436666666666724,51.52
74.05,40.0,0.0,0.03,87.98,100.0,0,1,1,11,26,17,63.63666666666672,65.34
50.65,16.45,0.4,0.02,95.11,100.0,0,1,1,11,26,17,63.34666666666672,74.05
32.58,0.14,3.28,0.01,100.0,99.5,0,1,1,11,26,17,52.42666666666671,50.65
32.72,4.21,1.55,0.02,99.18,99.89,0,1,1,11,26,18,38.650000000000055,32.58
43.16,18.65,0.0,0.02,91.8,100.0,0,1,1,11,26,18,36.153333333333386,32.72
61.88,38.16,0.0,0.03,85.12,100.0,0,1,1,11,26,18,45.92000000000005,43.16
71.03,39.2,0.0,0.03,87.55,100.0,0,1,1,11,26,18,58.690000000000055,61.88
58.43,26.24,0.0,0.03,91.22,100.0,0,1,1,11,26,19,63.78000000000006,71.03
59.33,29.34,0.0,0.03,89.64,100.0,0,1,1,11,26,19,62.93000000000004,58.43
60.05,26.89,0.0,0.03,91.27,100.0,0,1,1,11,26,19,59.270000000000046,59.33
66.17,31.43,0.0,0.03,90.33,100.0,0,1,1,11,26,19,61.85000000000005,60.05
78.98,44.93,0.0,0.04,86.92,100.0,0,1,1,11,26,20,68.40000000000005,66.17
58.18,25.67,0.0,0.03,91.49,100.0,0,1,2,11,26,20,67.77666666666671,78.98
51.77,17.53,0.0,0.02,94.72,100.0,0,1,2,11,26,20,62.97666666666672,58.18
43.6,8.32,0.0,0.02,98.23,100.0,0,1,2,11,26,20,51.183333333333394,51.77
40.64,6.77,1.08,0.02,98.64,99.96,0,1,2,11,26,21,45.33666666666672,43.6
16.09,0.0,14.58,0.01,100.0,74.1,0,1,2,11,26,21,33.44333333333339,40.64
6.23,0.0,20.84,0.0,100.0,28.64,0,1,2,11,26,21,20.986666666666725,16.09
5.26,0.0,20.77,0.0,100.0,24.55,0,1,2,11,26,21,9.19333333333339,6.23
5.11,0.0,20.2,0.0,100.0,24.52,0,1,2,11,26,22,5.533333333333391,5.26
4.79,4.54,0.29,0.0,72.58,99.82,0,1,1,11,26,22,5.0533333333333905,5.11
4.72,4.68,0.0,0.0,71.01,100.0,0,1,1,11,26,22,4.873333333333391,4.79
4.75,4.82,0.0,0.0,70.19,100.0,0,1,1,11,26,22,4.753333333333391,4.72
4.72,4.64,0.0,0.0,71.31,100.0,0,1,1,11,26,23,4.730000000000056,4.75
4.82,4.1,0.04,0.0,76.17,100.0,0,1,0,11,26,23,4.76333333333339,4.72
4.64,3.64,0.04,0.0,78.68,100.0,0,1,0,11,26,23,4.726666666666723,4.82
4.64,3.71,0.07,0.0,78.1,99.99,0,1,0,11,26,23,4.700000000000057,4.64
4.72,3.89,0.0,0.0,77.17,100.0,0,5,0,11,27,0,4.666666666666724,4.64
4.79,4.57,0.0,0.0,72.35,100.0,0,5,0,11,27,0,4.716666666666723,4.72
4.72,4.93,0.0,0.0,69.16,100.0,0,5,0,11,27,0,4.74333333333339,4.79
23.65,14.54,0.0,0.01,85.19,100.0,0,5,0,11,27,0,11.05333333333339,4.72
4.75,4.86,0.0,0.0,69.9,100.0,0,5,0,11,27,1,11.040000000000058,23.65
5.62,4.72,0.0,0.0,76.58,100.0,0,5,0,11,27,1,11.340000000000055,4.75
5.94,4.5,0.0,0.0,79.71,100.0,0,5,0,11,27,1,5.436666666666724,5.62
4.72,4.64,0.0,0.0,71.31,100.0,0,5,0,11,27,1,5.426666666666724,5.94
4.68,4.43,0.0,0.0,72.62,100.0,0,5,0,11,27,2,5.11333333333339,4.72
4.72,4.03,0.0,0.0,76.05,100.0,0,5,0,11,27,2,4.706666666666723,4.68
4.72,4.14,0.0,0.0,75.18,100.0,0,5,0,11,27,2,4.706666666666723,4.72
4.72,4.28,0.0,0.0,74.08,100.0,0,5,0,11,27,2,4.72,4.72
4.72,4.28,0.0,0.0,74.08,100.0,0,5,0,11,27,3,4.72,4.72
4.18,3.28,0.0,0.0,78.67,100.0,0,5,0,11,27,3,4.540000000000057,4.72
3.71,2.66,0.0,0.0,81.27,100.0,0,5,0,11,27,3,4.20333333333339,4.18
3.71,2.52,0.0,0.0,82.72,100.0,0,5,0,11,27,3,3.8666666666667235,3.71
3.74,2.77,0.0,0.0,80.36,100.0,0,5,0,11,27,4,3.720000000000057,3.71
3.78,2.56,0.04,0.0,82.8,99.99,0,5,0,11,27,4,3.7433333333333905,3.74
3.74,2.52,0.0,0.0,82.93,100.0,0,5,0,11,27,4,3.7533333333333903,3.78
3.71,2.41,0.0,0.0,83.86,100.0,0,5,0,11,27,4,3.7433333333333905,3.74
3.71,2.41,0.0,0.0,83.86,100.0,0,5,0,11,27,5,3.720000000000057,3.71
3.74,2.63,0.0,0.0,81.8,100.0,0,5,0,11,27,5,3.720000000000057,3.71
3.78,2.7,0.0,0.0,81.37,100.0,0,5,0,11,27,5,3.7433333333333905,3.74
3.92,2.84,0.0,0.0,80.98,100.0,0,5,0,11,27,5,3.8133333333333908,3.78
5.9,3.92,0.0,0.0,83.29,100.0,0,5,0,11,27,6,4.533333333333391,3.92
5.62,4.03,0.0,0.0,81.27,100.0,0,5,0,11,27,6,5.146666666666723,5.9
4.64,4.28,0.0,0.0,73.5,100.0,0,5,0,11,27,6,5.386666666666724,5.62
3.82,3.02,0.0,0.0,78.45,100.0,0,5,0,11,27,6,4.69333333333339,4.64
3.71,2.92,0.0,0.0,78.58,100.0,0,5,0,11,27,7,4.0566666666667235,3.82
3.71,2.81,0.0,0.0,79.72,100.0,0,5,0,11,27,7,3.7466666666667234,3.71
3.78,2.7,0.0,0.0,81.37,100.0,0,5,0,11,27,7,3.73333333333339,3.71
5.11,3.96,0.0,0.0,79.04,100.0,0,5,0,11,27,7,4.200000000000057,3.78
6.88,3.53,0.07,0.0,88.97,99.99,0,5,0,11,27,8,5.256666666666724,5.11
49.61,34.24,0.04,0.02,82.3,100.0,0,5,0,11,27,8,20.533333333333392,6.88
72.36,56.38,0.0,0.03,78.88,100.0,0,5,0,11,27,8,42.95000000000005,49.61
73.62,53.1,0.0,0.03,81.1,100.0,0,5,0,11,27,8,65.19666666666673,72.36
111.64,52.13,0.0,0.05,90.61,100.0,0,5,0,11,27,9,85.87333333333339,73.62
81.54,39.71,0.0,0.04,89.91,100.0,0,5,2,11,27,9,88.9333333333334,111.64
103.1,45.9,0.0,0.05,91.36,100.0,0,5,2,11,27,9,98.76000000000006,81.54
104.44,46.66,0.0,0.05,91.3,100.0,0,5,2,11,27,10,96.36000000000007,103.1
108.61,46.51,0.61,0.05,91.93,100.0,0,5,1,11,27,12,105.3833333333334,104.44
7.81,0.0,20.2,0.0,100.0,36.06,0,5,2,11,27,12,73.62000000000006,108.61
5.51,0.0,20.38,0.0,100.0,26.1,0,5,2,11,27,12,40.643333333333395,7.81
5.76,0.0,19.3,0.0,100.0,28.6,0,5,2,11,27,12,6.360000000000061,5.51
6.34,0.0,19.3,0.0,100.0,31.21,0,5,2,11,27,13,5.870000000000061,5.76
71.06,29.66,4.86,0.03,92.28,99.77,0,5,2,11,27,13,27.72000000000006,6.34
121.25,55.58,0.0,0.06,90.9,100.0,0,5,2,11,27,13,66.21666666666673,71.06
93.46,35.5,0.0,0.04,93.48,100.0,0,5,2,11,27,14,95.25666666666672,121.25
77.36,35.46,0.0,0.04,90.9,100.0,0,5,2,11,27,14,97.35666666666673,93.46
76.72,30.92,0.0,0.04,92.75,100.0,0,5,2,11,27,14,82.51333333333339,77.36
107.42,37.58,0.0,0.05,94.39,100.0,0,5,2,11,27,15,87.16666666666673,76.72
81.58,26.78,0.0,0.04,95.01,100.0,0,5,2,11,27,15,88.57333333333338,107.42
79.38,37.4,0.0,0.04,90.46,100.0,0,5,2,11,27,15,89.46000000000008,81.58
57.85,26.21,0.0,0.03,91.09,100.0,0,5,2,11,27,15,72.93666666666672,79.38
59.08,27.32,0.0,0.03,90.77,100.0,0,5,2,11,27,16,65.43666666666674,57.85
59.26,28.04,0.0,0.03,90.39,100.0,0,5,2,11,27,16,58.730000000000054,59.08
53.46,23.26,0.0,0.02,91.7,100.0,0,5,2,11,27,16,57.26666666666673,59.26
59.4,27.54,0.0,0.03,90.72,100.0,0,5,2,11,27,16,57.37333333333339,53.46
47.48,19.58,0.0,0.02,92.45,100.0,0,5,2,11,27,17,53.44666666666672,59.4
62.78,28.98,0.0,0.03,90.79,100.0,0,5,1,11,27,17,56.55333333333339,47.48
50.15,23.26,0.0,0.02,90.72,100.0,0,5,1,11,27,17,53.47000000000006,62.78
34.13,1.8,2.23,0.02,99.86,99.79,0,5,1,11,27,17,49.02000000000007,50.15
31.93,3.71,1.69,0.01,99.33,99.86,0,5,1,11,27,18,38.73666666666673,34.13
36.76,13.5,0.0,0.02,93.87,100.0,0,5,1,11,27,18,34.2733333333334,31.93
56.84,24.8,0.0,0.03,91.66,100.0,0,5,1,11,27,18,41.8433333333334,36.76
48.17,13.82,0.0,0.02,96.12,100.0,0,5,1,11,27,18,47.256666666666725,56.84
61.16,23.87,0.0,0.03,93.16,100.0,0,5,1,11,27,19,55.390000000000065,48.17
41.98,7.81,0.0,0.02,98.31,100.0,0,5,1,11,27,19,50.436666666666724,61.16
43.38,9.14,0.0,0.02,97.85,100.0,0,5,1,11,27,19,48.84000000000006,41.98
47.48,12.82,0.0,0.02,96.54,100.0,0,5,1,11,27,19,44.28000000000006,43.38
48.46,13.79,0.0,0.02,96.18,100.0,0,5,1,11,27,20,46.44000000000006,47.48
49.61,13.97,0.0,0.02,96.26,100.0,0,5,2,11,27,20,48.51666666666673,48.46
49.21,13.43,0.0,0.02,96.47,100.0,0,5,2,11,27,20,49.0933333333334,49.61
35.5,3.82,1.8,0.02,99.43,99.87,0,5,2,11,27,20,44.77333333333339,49.21
29.99,0.0,3.46,0.01,100.0,99.34,0,5,2,11,27,21,38.2333333333334,35.5
25.96,0.04,7.88,0.01,100.0,95.69,0,5,2,11,27,21,30.483333333333395,29.99
25.02,0.0,9.04,0.01,100.0,94.05,0,5,2,11,27,21,26.990000000000062,25.96
25.13,0.0,8.89,0.01,100.0,94.27,0,5,2,11,27,21,25.37000000000006,25.02
25.2,0.18,8.64,0.01,100.0,94.59,0,5,2,11,27,22,25.116666666666728,25.13
24.88,15.66,0.0,0.01,84.63,100.0,0,5,1,11,27,22,25.07000000000006,25.2
24.77,15.77,0.0,0.01,84.35,100.0,0,5,1,11,27,22,24.950000000000063,24.88
23.65,15.66,0.0,0.01,83.38,100.0,0,5,1,11,27,23,24.433333333333394,24.77
23.62,14.62,0.0,0.01,85.03,100.0,0,5,0,11,27,23,24.013333333333396,23.65
23.58,14.36,0.0,0.01,85.41,100.0,0,5,0,11,27,23,23.616666666666728,23.62
23.54,14.15,0.0,0.01,85.71,100.0,0,5,0,11,27,23,23.58000000000006,23.58
23.51,14.83,0.0,0.01,84.58,100.0,0,6,0,11,28,0,23.543333333333393,23.54
23.65,15.08,0.0,0.01,84.32,100.0,0,6,0,11,28,0,23.56666666666673,23.51
23.65,15.12,0.0,0.01,84.25,100.0,0,6,0,11,28,0,23.603333333333396,23.65
3.92,4.25,0.0,0.0,67.8,100.0,0,6,0,11,28,0,17.073333333333395,23.65
23.65,15.23,0.0,0.01,84.08,100.0,0,6,0,11,28,1,17.073333333333395,3.92
23.58,15.19,0.0,0.01,84.07,100.0,0,6,0,11,28,1,17.05000000000006,23.65
23.65,15.34,0.0,0.01,83.9,100.0,0,6,0,11,28,1,23.626666666666726,23.58
23.62,15.23,0.0,0.01,84.04,100.0,0,6,0,11,28,1,23.616666666666728,23.65
23.65,15.19,0.0,0.01,84.14,100.0,0,6,0,11,28,2,23.64000000000006,23.62
23.58,15.23,0.0,0.01,84.0,100.0,0,6,0,11,28,2,23.616666666666728,23.65
23.65,15.08,0.0,0.01,84.32,100.0,0,6,0,11,28,2,23.626666666666726,23.58
24.66,15.52,0.0,0.01,84.63,100.0,0,6,0,11,28,2,23.963333333333395,23.65
24.12,15.59,0.0,0.01,83.98,100.0,0,6,0,11,28,3,24.1433333333334,24.66
22.46,15.44,0.0,0.01,82.41,100.0,0,6,0,11,28,3,23.746666666666727,24.12
