Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,month,day,hour
41.11,19.69,0.0,0.02,90.19,100.0,0,4,2,9,20,20
41.47,15.48,0.0,0.02,93.69,100.0,0,4,2,9,20,20
67.54,37.8,0.0,0.03,87.26,100.0,0,4,2,9,20,20
37.58,10.62,0.0,0.02,96.23,100.0,0,4,2,9,20,20
13.28,1.94,12.24,0.01,98.95,73.53,0,4,2,9,20,21
4.07,0.0,17.17,0.0,100.0,23.06,0,4,2,9,20,21
3.89,0.0,16.96,0.0,100.0,22.36,0,4,2,9,20,21
3.74,0.0,16.67,0.0,100.0,21.89,0,4,2,9,20,21
3.71,0.0,16.06,0.0,100.0,22.51,0,4,2,9,20,22
3.53,6.84,0.07,0.0,45.86,99.98,0,4,2,9,20,22
3.49,7.09,0.0,0.0,44.16,100.0,0,4,2,9,20,22
3.49,6.48,0.0,0.0,47.42,100.0,0,4,2,9,20,22
3.53,6.55,0.0,0.0,47.44,100.0,0,4,2,9,20,23
3.42,6.12,0.0,0.0,48.78,100.0,0,4,0,9,20,23
3.42,6.8,0.0,0.0,44.93,100.0,0,4,0,9,20,23
3.38,6.48,0.0,0.0,46.25,100.0,0,4,0,9,20,23
3.42,6.23,0.0,0.0,48.12,100.0,0,4,0,9,20,0
2.77,4.82,0.0,0.0,49.83,100.0,0,0,0,9,21,0
2.92,5.04,0.0,0.0,50.13,100.0,0,0,0,9,21,0
3.17,6.19,0.0,0.0,45.58,100.0,0,0,0,9,21,0
3.46,7.16,0.0,0.0,43.51,100.0,0,0,0,9,21,1
2.84,5.11,0.0,0.0,48.58,100.0,0,0,0,9,21,1
2.81,5.11,0.0,0.0,48.19,100.0,0,0,0,9,21,1
2.81,5.04,0.0,0.0,48.7,100.0,0,0,0,9,21,1
2.92,5.08,0.0,0.0,49.83,100.0,0,0,0,9,21,2
2.88,5.29,0.0,0.0,47.82,100.0,0,0,0,9,21,2
2.88,5.36,0.0,0.0,47.33,100.0,0,0,0,9,21,2
2.81,5.0,0.0,0.0,48.99,100.0,0,0,0,9,21,2
2.84,5.18,0.0,0.0,48.07,100.0,0,0,0,9,21,3
2.84,5.04,0.0,0.0,49.09,100.0,0,0,0,9,21,3
2.84,5.0,0.0,0.0,49.39,100.0,0,0,0,9,21,3
2.84,5.11,0.0,0.0,48.58,100.0,0,0,0,9,21,3
2.95,5.33,0.0,0.0,48.42,100.0,0,0,0,9,21,4
3.38,5.98,0.0,0.0,49.21,100.0,0,0,0,9,21,4
3.1,5.47,0.0,0.0,49.31,100.0,0,0,0,9,21,4
2.84,5.15,0.0,0.0,48.29,100.0,0,0,0,9,21,4
2.92,5.04,0.0,0.0,50.13,100.0,0,0,0,9,21,5
2.81,5.04,0.0,0.0,48.7,100.0,0,0,0,9,21,5
2.77,4.93,0.0,0.0,48.98,100.0,0,0,0,9,21,5
2.74,4.97,0.0,0.0,48.28,100.0,0,0,0,9,21,5
2.88,5.18,0.0,0.0,48.59,100.0,0,0,0,9,21,6
3.38,6.77,0.0,0.0,44.67,100.0,0,0,0,9,21,6
2.95,5.33,0.0,0.0,48.42,100.0,0,0,0,9,21,6
2.81,5.04,0.0,0.0,48.7,100.0,0,0,0,9,21,6
2.74,4.79,0.0,0.0,49.65,100.0,0,0,0,9,21,7
2.7,4.75,0.0,0.0,49.42,100.0,0,0,0,9,21,7
2.99,4.68,0.0,0.0,53.84,100.0,0,0,0,9,21,7
3.35,4.82,0.0,0.0,57.07,100.0,0,0,0,9,21,7
14.33,14.15,0.0,0.01,71.16,100.0,0,0,0,9,21,8
35.14,33.44,0.0,0.02,72.44,100.0,0,0,0,9,21,8
41.11,40.1,0.0,0.02,71.58,100.0,0,0,0,9,21,8
50.29,39.49,0.0,0.02,78.65,100.0,0,0,0,9,21,8
55.91,34.52,0.0,0.03,85.09,100.0,0,0,0,9,21,9
59.83,35.1,0.0,0.03,86.25,100.0,0,0,2,9,21,9
45.58,19.87,0.0,0.02,91.67,100.0,0,0,2,9,21,9
39.31,10.48,0.0,0.02,96.63,100.0,0,0,2,9,21,9
47.52,16.67,0.0,0.02,94.36,100.0,0,0,2,9,21,10
54.9,29.02,0.0,0.03,88.41,100.0,0,0,1,9,21,10
38.66,12.42,0.0,0.02,95.21,100.0,0,0,1,9,21,10
39.35,11.63,0.0,0.02,95.9,100.0,0,0,1,9,21,10
34.09,4.82,0.58,0.02,99.02,99.99,0,0,1,9,21,11
30.24,0.72,1.51,0.01,99.97,99.88,0,0,1,9,21,11
31.25,2.09,0.94,0.01,99.78,99.95,0,0,1,9,21,11
30.38,2.56,1.12,0.01,99.65,99.93,0,0,1,9,21,11
29.84,7.96,0.83,0.01,96.62,99.96,0,0,1,9,21,12
7.24,0.0,15.88,0.0,100.0,41.48,0,0,2,9,21,12
6.26,0.0,15.37,0.0,100.0,37.72,0,0,2,9,21,12
4.64,0.0,14.72,0.0,100.0,30.06,0,0,2,9,21,12
4.21,0.0,11.88,0.0,100.0,33.4,0,0,2,9,21,13
18.18,0.65,8.1,0.01,99.94,91.34,0,0,1,9,21,13
28.08,2.41,1.44,0.01,99.63,99.87,0,0,1,9,21,13
29.77,4.25,0.72,0.01,99.0,99.97,0,0,1,9,21,13
27.86,1.4,1.84,0.01,99.87,99.78,0,0,1,9,21,14
27.07,0.76,2.09,0.01,99.96,99.7,0,0,1,9,21,14
24.95,0.61,3.53,0.01,99.97,99.01,0,0,1,9,21,14
8.6,0.0,15.08,0.0,100.0,49.54,0,0,1,9,21,14
8.64,0.0,15.23,0.0,100.0,49.34,0,0,1,9,21,15
8.57,0.0,15.08,0.0,100.0,49.41,0,0,1,9,21,15
7.67,0.0,15.95,0.0,100.0,43.34,0,0,1,9,21,15
6.52,0.0,16.34,0.0,100.0,37.06,0,0,1,9,21,15
5.08,0.0,17.68,0.0,100.0,27.62,0,0,1,9,21,16
3.31,0.0,18.54,0.0,100.0,17.58,0,0,1,9,21,16
3.35,0.0,18.47,0.0,100.0,17.85,0,0,1,9,21,16
3.38,0.0,18.32,0.0,100.0,18.14,0,0,1,9,21,17
3.35,0.0,18.18,0.0,100.0,18.12,0,0,2,9,21,17
3.42,0.0,18.29,0.0,100.0,18.38,0,0,2,9,21,17
3.31,0.0,18.79,0.0,100.0,17.35,0,0,2,9,21,17
3.24,0.0,12.92,0.0,100.0,24.32,0,0,2,9,21,18
3.28,0.0,7.34,0.0,100.0,40.8,0,0,2,9,21,18
3.31,0.0,10.55,0.0,100.0,29.94,0,0,2,9,21,18
3.92,0.0,18.18,0.0,100.0,21.08,0,0,2,9,21,18
4.39,0.0,17.86,0.0,100.0,23.87,0,0,2,9,21,19
2.7,0.0,11.99,0.0,100.0,21.97,0,0,2,9,21,19
2.74,0.0,11.92,0.0,100.0,22.4,0,0,2,9,21,19
2.77,0.0,11.92,0.0,100.0,22.64,0,0,2,9,21,19
2.7,0.0,11.88,0.0,100.0,22.16,0,0,2,9,21,20
2.77,0.0,11.92,0.0,100.0,22.64,0,0,2,9,21,20
2.74,0.0,11.99,0.0,100.0,22.28,0,0,2,9,21,20
2.7,0.0,12.02,0.0,100.0,21.92,0,0,2,9,21,21
2.66,0.0,12.2,0.0,100.0,21.3,0,0,2,9,21,21
2.7,0.0,12.17,0.0,100.0,21.66,0,0,2,9,21,21
2.77,0.0,12.17,0.0,100.0,22.19,0,0,2,9,21,21
2.66,0.0,11.56,0.0,100.0,22.42,0,0,2,9,21,22
2.52,4.21,0.11,0.0,51.36,99.9,0,0,2,9,21,22
2.59,4.57,0.0,0.0,49.31,100.0,0,0,2,9,21,22
2.52,4.61,0.0,0.0,47.97,100.0,0,0,2,9,21,22
3.17,6.3,0.0,0.0,44.95,100.0,0,0,2,9,21,23
2.88,5.11,0.0,0.0,49.1,100.0,0,0,0,9,21,23
3.2,5.65,0.0,0.0,49.28,100.0,0,0,0,9,21,23
2.52,4.07,0.0,0.0,52.64,100.0,0,0,0,9,21,23
2.48,4.21,0.0,0.0,50.76,100.0,0,0,0,9,21,0
2.52,4.1,0.0,0.0,52.36,100.0,1,2,0,9,22,0
2.56,4.36,0.0,0.0,50.63,100.0,1,2,0,9,22,0
2.59,4.5,0.0,0.0,49.88,100.0,1,2,0,9,22,0
2.56,4.46,0.0,0.0,49.78,100.0,1,2,0,9,22,1
2.52,4.5,0.0,0.0,48.86,100.0,1,2,0,9,22,1
2.56,4.39,0.0,0.0,50.37,100.0,1,2,0,9,22,1
2.52,4.32,0.0,0.0,50.39,100.0,1,2,0,9,22,1
2.56,4.54,0.0,0.0,49.12,100.0,1,2,0,9,22,2
2.63,4.43,0.0,0.0,51.05,100.0,1,2,0,9,22,2
3.02,5.87,0.0,0.0,45.75,100.0,1,2,0,9,22,2
2.84,5.58,0.0,0.0,45.36,100.0,1,2,0,9,22,2
2.56,4.54,0.0,0.0,49.12,100.0,1,2,0,9,22,3
2.56,4.5,0.0,0.0,49.45,100.0,1,2,0,9,22,3
2.56,4.64,0.0,0.0,48.31,100.0,1,2,0,9,22,3
3.02,5.83,0.0,0.0,46.0,100.0,1,2,0,9,22,3
3.06,5.98,0.0,0.0,45.55,100.0,1,2,0,9,22,4
2.66,4.86,0.0,0.0,48.01,100.0,1,2,0,9,22,4
2.56,4.75,0.0,0.0,47.44,100.0,1,2,0,9,22,4
2.59,4.9,0.0,0.0,46.73,100.0,1,2,0,9,22,4
2.59,4.93,0.0,0.0,46.51,100.0,1,2,0,9,22,5
2.66,4.86,0.0,0.0,48.01,100.0,1,2,0,9,22,5
2.59,4.75,0.0,0.0,47.87,100.0,1,2,0,9,22,5
2.52,4.9,0.0,0.0,45.73,100.0,1,2,0,9,22,5
2.52,4.79,0.0,0.0,46.56,100.0,1,2,0,9,22,6
3.17,6.66,0.0,0.0,42.98,100.0,1,2,0,9,22,6
3.1,6.59,0.0,0.0,42.57,100.0,1,2,0,9,22,6
2.59,4.97,0.0,0.0,46.21,100.0,1,2,0,9,22,6
2.56,4.82,0.0,0.0,46.91,100.0,1,2,0,9,22,7
2.48,4.68,0.0,0.0,46.82,100.0,1,2,0,9,22,7
2.52,4.54,0.0,0.0,48.53,100.0,1,2,0,9,22,7
2.52,4.75,0.0,0.0,46.87,100.0,1,2,0,9,22,7
2.52,4.64,0.0,0.0,47.73,100.0,1,2,0,9,22,8
2.95,5.69,0.0,0.0,46.03,100.0,1,2,0,9,22,8
3.28,6.62,0.0,0.0,44.4,100.0,1,2,0,9,22,8
3.31,3.17,1.69,0.0,72.22,89.06,1,2,0,9,22,8
3.74,0.0,10.04,0.0,100.0,34.91,1,2,0,9,22,9
2.99,0.0,10.8,0.0,100.0,26.68,1,2,0,9,22,9
2.92,0.0,10.73,0.0,100.0,26.26,1,2,0,9,22,9
2.99,0.0,10.84,0.0,100.0,26.59,1,2,0,9,22,9
2.92,0.0,10.66,0.0,100.0,26.42,1,2,0,9,22,10
4.0,0.0,9.4,0.0,100.0,39.16,1,2,0,9,22,10
3.24,0.0,10.19,0.0,100.0,30.3,1,2,0,9,22,10
2.95,0.0,10.84,0.0,100.0,26.26,1,2,0,9,22,11
3.28,0.0,10.51,0.0,100.0,29.79,1,2,0,9,22,11
3.78,0.04,9.94,0.0,99.99,35.54,1,2,0,9,22,11
2.99,0.0,9.94,0.0,100.0,28.81,1,2,0,9,22,11
3.35,0.0,6.37,0.0,100.0,46.55,1,2,0,9,22,12
2.92,0.0,11.45,0.0,100.0,24.71,1,2,0,9,22,12
2.81,0.0,11.27,0.0,100.0,24.19,1,2,0,9,22,12
2.88,0.0,11.3,0.0,100.0,24.7,1,2,0,9,22,12
2.95,0.0,11.41,0.0,100.0,25.03,1,2,0,9,22,13
2.81,0.0,11.09,0.0,100.0,24.56,1,2,0,9,22,13
2.81,0.0,10.94,0.0,100.0,24.88,1,2,0,9,22,13
3.17,0.0,13.32,0.0,100.0,23.15,1,2,0,9,22,13
4.5,0.0,14.47,0.0,100.0,29.7,1,2,0,9,22,14
2.99,0.0,10.73,0.0,100.0,26.84,1,2,0,9,22,14
2.92,0.0,10.8,0.0,100.0,26.1,1,2,0,9,22,14
2.81,0.0,10.87,0.0,100.0,25.03,1,2,0,9,22,14
2.77,0.0,10.91,0.0,100.0,24.61,1,2,0,9,22,15
2.84,0.0,10.84,0.0,100.0,25.34,1,2,0,9,22,15
3.13,0.0,13.64,0.0,100.0,22.37,1,2,0,9,22,15
3.38,0.0,16.52,0.0,100.0,20.04,1,2,0,9,22,15
3.06,0.0,13.14,0.0,100.0,22.68,1,2,0,9,22,16
2.77,0.0,10.73,0.0,100.0,25.0,1,2,0,9,22,16
2.84,0.0,10.84,0.0,100.0,25.34,1,2,0,9,22,16
2.88,0.0,10.8,0.0,100.0,25.77,1,2,0,9,22,16
2.77,0.0,10.84,0.0,100.0,24.76,1,2,0,9,22,17
2.81,0.0,10.73,0.0,100.0,25.33,1,2,0,9,22,17
2.81,0.0,10.66,0.0,100.0,25.49,1,2,0,9,22,17
2.81,0.0,6.73,0.0,100.0,38.53,1,2,0,9,22,18
2.77,0.0,3.2,0.0,100.0,65.45,1,2,0,9,22,18
2.92,0.0,6.8,0.0,100.0,39.46,1,2,0,9,22,18
3.56,0.0,16.56,0.0,100.0,21.02,1,2,0,9,22,18
3.06,0.0,12.64,0.0,100.0,23.53,1,2,0,9,22,19
2.88,0.0,10.69,0.0,100.0,26.01,1,2,0,9,22,19
2.84,0.0,10.69,0.0,100.0,25.68,1,2,0,9,22,19
2.95,0.0,10.58,0.0,100.0,26.86,1,2,0,9,22,19
3.38,0.0,13.64,0.0,100.0,24.05,1,2,0,9,22,20
3.13,0.0,12.96,0.0,100.0,23.48,1,2,0,9,22,20
2.88,0.0,10.58,0.0,100.0,26.27,1,2,0,9,22,20
2.95,0.0,10.58,0.0,100.0,26.86,1,2,0,9,22,20
2.92,0.0,10.55,0.0,100.0,26.67,1,2,0,9,22,21
2.88,0.0,10.51,0.0,100.0,26.43,1,2,0,9,22,21
2.88,0.0,10.58,0.0,100.0,26.27,1,2,0,9,22,21
2.84,0.04,9.94,0.0,99.99,27.47,1,2,0,9,22,22
2.66,6.3,0.07,0.0,38.9,99.97,1,2,0,9,22,22
2.7,6.52,0.0,0.0,38.26,100.0,1,2,0,9,22,22
2.77,6.52,0.0,0.0,39.1,100.0,1,2,0,9,22,22
2.77,6.77,0.0,0.0,37.87,100.0,1,2,0,9,22,23
2.95,6.73,0.0,0.0,40.15,100.0,1,2,0,9,22,23
2.95,6.12,0.0,0.0,43.42,100.0,1,2,0,9,22,23
2.84,5.69,0.0,0.0,44.66,100.0,1,2,0,9,22,23
2.92,6.01,0.0,0.0,43.7,100.0,1,2,0,9,22,0
2.56,4.9,0.0,0.0,46.31,100.0,1,3,0,9,23,0
2.52,5.04,0.0,0.0,44.72,100.0,1,3,0,9,23,0
2.56,5.08,0.0,0.0,45.0,100.0,1,3,0,9,23,0
2.52,5.11,0.0,0.0,44.23,100.0,1,3,0,9,23,1
2.56,5.08,0.0,0.0,45.0,100.0,1,3,0,9,23,1
2.66,5.26,0.0,0.0,45.13,100.0,1,3,0,9,23,1
2.56,5.22,0.0,0.0,44.03,100.0,1,3,0,9,23,1
2.52,5.22,0.0,0.0,43.47,100.0,1,3,0,9,23,2
2.56,5.15,0.0,0.0,44.51,100.0,1,3,0,9,23,2
2.48,4.9,0.0,0.0,45.16,100.0,1,3,0,9,23,2
2.84,6.16,0.0,0.0,41.87,100.0,1,3,0,9,23,2
3.17,6.91,0.0,0.0,41.7,100.0,1,3,0,9,23,3
2.52,5.11,0.0,0.0,44.23,100.0,1,3,0,9,23,3
2.59,5.15,0.0,0.0,44.93,100.0,1,3,0,9,23,3
2.81,5.98,0.0,0.0,42.53,100.0,1,3,0,9,23,3
3.13,6.88,0.0,0.0,41.41,100.0,1,3,0,9,23,4
2.56,5.11,0.0,0.0,44.79,100.0,1,3,0,9,23,4
2.63,5.08,0.0,0.0,45.98,100.0,1,3,0,9,23,4
2.52,5.04,0.0,0.0,44.72,100.0,1,3,0,9,23,4
2.52,5.04,0.0,0.0,44.72,100.0,1,3,0,9,23,5
2.56,5.11,0.0,0.0,44.79,100.0,1,3,0,9,23,5
2.59,5.08,0.0,0.0,45.42,100.0,1,3,0,9,23,5
2.52,5.08,0.0,0.0,44.44,100.0,1,3,0,9,23,5
2.56,5.04,0.0,0.0,45.29,100.0,1,3,0,9,23,6
2.52,5.11,0.0,0.0,44.23,100.0,1,3,0,9,23,6
2.52,5.08,0.0,0.0,44.44,100.0,1,3,0,9,23,6
2.48,5.04,0.0,0.0,44.15,100.0,1,3,0,9,23,6
2.88,5.94,0.0,0.0,43.63,100.0,1,3,0,9,23,7
2.95,6.19,0.0,0.0,43.02,100.0,1,3,0,9,23,7
2.52,4.9,0.0,0.0,45.73,100.0,1,3,0,9,23,7
2.48,5.0,0.0,0.0,44.43,100.0,1,3,0,9,23,7
3.13,7.09,0.0,0.0,40.39,100.0,1,3,0,9,23,8
2.84,6.3,0.0,0.0,41.1,100.0,1,3,0,9,23,8
2.48,5.22,0.0,0.0,42.91,100.0,1,3,0,9,23,8
2.56,2.3,2.12,0.0,74.39,77.02,1,3,0,9,23,8
2.81,0.0,11.56,0.0,100.0,23.62,1,3,0,9,23,9
2.7,0.0,11.38,0.0,100.0,23.08,1,3,0,9,23,9
2.7,0.0,11.34,0.0,100.0,23.16,1,3,0,9,23,9
2.7,0.0,11.34,0.0,100.0,23.16,1,3,0,9,23,10
2.74,0.0,11.23,0.0,100.0,23.7,1,3,0,9,23,10
2.7,0.0,11.27,0.0,100.0,23.3,1,3,0,9,23,10
2.77,0.0,11.23,0.0,100.0,23.95,1,3,0,9,23,10
2.77,0.0,11.27,0.0,100.0,23.87,1,3,0,9,23,11
2.7,0.0,11.3,0.0,100.0,23.24,1,3,0,9,23,11
2.77,0.0,11.23,0.0,100.0,23.95,1,3,0,9,23,11
2.74,0.0,9.9,0.0,100.0,26.67,1,3,0,9,23,11
2.84,0.0,7.13,0.0,100.0,37.0,1,3,0,9,23,12
3.35,0.0,16.45,0.0,100.0,19.96,1,3,0,9,23,12
2.81,0.0,10.91,0.0,100.0,24.94,1,3,0,9,23,12
2.81,0.0,10.91,0.0,100.0,24.94,1,3,0,9,23,13
2.77,0.0,10.98,0.0,100.0,24.46,1,3,0,9,23,13
2.99,0.0,13.0,0.0,100.0,22.41,1,3,0,9,23,13
3.35,0.0,15.41,0.0,100.0,21.24,1,3,0,9,23,13
2.81,0.0,10.8,0.0,100.0,25.18,1,3,0,9,23,14
2.88,0.0,10.87,0.0,100.0,25.61,1,3,0,9,23,14
2.77,0.0,10.84,0.0,100.0,24.76,1,3,0,9,23,14
2.81,0.0,10.87,0.0,100.0,25.03,1,3,0,9,23,15
2.81,0.0,10.84,0.0,100.0,25.09,1,3,0,9,23,15
2.77,0.0,10.84,0.0,100.0,24.76,1,3,0,9,23,15
2.81,0.0,10.91,0.0,100.0,24.94,1,3,0,9,23,15
2.84,0.0,10.91,0.0,100.0,25.19,1,3,0,9,23,16
2.84,0.0,10.76,0.0,100.0,25.52,1,3,0,9,23,16
3.1,0.0,13.43,0.0,100.0,22.49,1,3,0,9,23,16
3.2,0.0,14.76,0.0,100.0,21.19,1,3,0,9,23,16
2.81,0.0,10.94,0.0,100.0,24.88,1,3,0,9,23,17
2.77,0.0,10.91,0.0,100.0,24.61,1,3,0,9,23,17
2.81,0.0,10.91,0.0,100.0,24.94,1,3,0,9,23,17
2.81,0.0,10.98,0.0,100.0,24.79,1,3,0,9,23,17
2.81,0.0,7.2,0.0,100.0,36.36,1,3,0,9,23,18
3.17,0.0,4.39,0.0,100.0,58.54,1,3,0,9,23,18
3.13,0.0,6.98,0.0,100.0,40.92,1,3,0,9,23,18
2.81,0.0,11.2,0.0,100.0,24.34,1,3,0,9,23,18
2.81,0.0,11.2,0.0,100.0,24.34,1,3,0,9,23,19
2.88,0.0,11.09,0.0,100.0,25.14,1,3,0,9,23,19
3.24,0.0,15.34,0.0,100.0,20.67,1,3,0,9,23,20
3.02,0.0,13.28,0.0,100.0,22.17,1,3,0,9,23,20
2.81,0.0,11.2,0.0,100.0,24.34,1,3,0,9,23,20
2.84,0.0,11.12,0.0,100.0,24.75,1,3,0,9,23,20
2.81,0.0,11.16,0.0,100.0,24.42,1,3,0,9,23,21
2.92,0.0,11.09,0.0,100.0,25.46,1,3,0,9,23,21
2.88,0.0,11.12,0.0,100.0,25.07,1,3,0,9,23,21
2.81,0.04,10.69,0.0,99.99,25.42,1,3,0,9,23,22
2.63,5.36,0.11,0.0,44.05,99.91,1,3,0,9,23,22
2.63,5.76,0.0,0.0,41.53,100.0,1,3,0,9,23,22
2.66,5.76,0.0,0.0,41.93,100.0,1,3,0,9,23,22
2.7,5.65,0.0,0.0,43.12,100.0,1,3,0,9,23,23
3.6,6.73,0.0,0.0,47.17,100.0,1,3,0,9,23,23
4.0,7.06,0.0,0.0,49.3,100.0,1,3,0,9,23,23
2.63,5.33,0.0,0.0,44.25,100.0,1,3,0,9,23,23
2.66,5.58,0.0,0.0,43.03,100.0,1,3,0,9,23,0
2.59,5.62,0.0,0.0,41.85,100.0,0,1,0,9,24,0
2.63,5.72,0.0,0.0,41.77,100.0,0,1,0,9,24,0
2.74,5.72,0.0,0.0,43.2,100.0,0,1,0,9,24,0
2.63,5.65,0.0,0.0,42.2,100.0,0,1,0,9,24,1
2.59,5.44,0.0,0.0,42.99,100.0,0,1,0,9,24,1
2.63,5.47,0.0,0.0,43.33,100.0,0,1,0,9,24,1
2.63,5.54,0.0,0.0,42.89,100.0,0,1,0,9,24,1
2.66,5.54,0.0,0.0,43.28,100.0,0,1,0,9,24,2
2.66,5.62,0.0,0.0,42.78,100.0,0,1,0,9,24,2
2.66,5.65,0.0,0.0,42.6,100.0,0,1,0,9,24,2
2.63,5.69,0.0,0.0,41.96,100.0,0,1,0,9,24,2
2.63,5.8,0.0,0.0,41.3,100.0,0,1,0,9,24,3
2.95,5.83,0.0,0.0,45.15,100.0,0,1,0,9,24,3
3.02,5.72,0.0,0.0,46.69,100.0,0,1,0,9,24,3
2.63,5.87,0.0,0.0,40.89,100.0,0,1,0,9,24,3
3.17,6.55,0.0,0.0,43.56,100.0,0,1,0,9,24,4
3.24,6.7,0.0,0.0,43.54,100.0,0,1,0,9,24,4
2.74,5.9,0.0,0.0,42.12,100.0,0,1,0,9,24,4
2.66,5.83,0.0,0.0,41.51,100.0,0,1,0,9,24,4
2.63,5.83,0.0,0.0,41.12,100.0,0,1,0,9,24,5
2.66,5.76,0.0,0.0,41.93,100.0,0,1,0,9,24,5
2.63,5.8,0.0,0.0,41.3,100.0,0,1,0,9,24,5
2.7,5.87,0.0,0.0,41.79,100.0,0,1,0,9,24,5
2.63,5.9,0.0,0.0,40.71,100.0,0,1,0,9,24,6
2.59,5.94,0.0,0.0,39.97,100.0,0,1,0,9,24,6
3.1,6.37,0.0,0.0,43.76,100.0,0,1,0,9,24,6
2.92,5.94,0.0,0.0,44.12,100.0,0,1,0,9,24,6
2.56,5.76,0.0,0.0,40.61,100.0,0,1,0,9,24,7
2.66,5.69,0.0,0.0,42.35,100.0,0,1,0,9,24,7
2.59,5.65,0.0,0.0,41.67,100.0,0,1,0,9,24,7
2.56,5.83,0.0,0.0,40.21,100.0,0,1,0,9,24,7
2.63,5.98,0.0,0.0,40.26,100.0,0,1,0,9,24,8
2.59,6.05,0.0,0.0,39.36,100.0,0,1,0,9,24,8
2.74,2.88,1.91,0.0,68.93,82.04,0,1,0,9,24,8
2.81,0.0,10.87,0.0,100.0,25.03,0,1,0,9,24,9
2.88,0.0,10.58,0.0,100.0,26.27,0,1,0,9,24,9
2.84,0.0,10.44,0.0,100.0,26.25,0,1,0,9,24,9
3.17,0.0,13.54,0.0,100.0,22.8,0,1,0,9,24,9
3.24,0.0,14.87,0.0,100.0,21.29,0,1,0,9,24,10
2.84,0.0,10.87,0.0,100.0,25.28,0,1,0,9,24,10
2.88,0.0,11.63,0.0,100.0,24.04,0,1,0,9,24,10
3.42,0.0,16.02,0.0,100.0,20.88,0,1,0,9,24,10
2.88,0.0,11.38,0.0,100.0,24.53,0,1,0,9,24,11
2.84,0.0,10.62,0.0,100.0,25.83,0,1,0,9,24,11
2.81,0.0,10.55,0.0,100.0,25.74,0,1,0,9,24,11
2.84,0.0,9.25,0.0,100.0,29.35,0,1,0,9,24,11
2.88,0.0,5.04,0.0,100.0,49.61,0,1,0,9,24,12
2.81,0.0,10.55,0.0,100.0,25.74,0,1,0,9,24,12
2.81,0.0,10.58,0.0,100.0,25.67,0,1,0,9,24,12
2.84,0.0,10.48,0.0,100.0,26.16,0,1,0,9,24,12
2.81,0.0,10.48,0.0,100.0,25.9,0,1,0,9,24,13
2.81,0.0,10.58,0.0,100.0,25.67,0,1,0,9,24,13
2.84,0.0,10.58,0.0,100.0,25.93,0,1,0,9,24,13
2.84,0.0,10.51,0.0,100.0,26.09,0,1,0,9,24,13
3.13,0.0,12.92,0.0,100.0,23.54,0,1,0,9,24,14
3.49,0.0,16.24,0.0,100.0,21.01,0,1,0,9,24,14
2.92,0.0,11.56,0.0,100.0,24.49,0,1,0,9,24,14
3.38,0.0,13.72,0.0,100.0,23.92,0,1,0,9,24,14
3.24,0.0,12.92,0.0,100.0,24.32,0,1,0,9,24,15
2.84,0.0,10.48,0.0,100.0,26.16,0,1,0,9,24,15
2.81,0.0,10.51,0.0,100.0,25.83,0,1,0,9,24,15
2.81,0.0,10.51,0.0,100.0,25.83,0,1,0,9,24,16
2.81,0.0,10.44,0.0,100.0,25.99,0,1,0,9,24,16
2.92,0.0,10.26,0.0,100.0,27.37,0,1,0,9,24,16
2.88,0.0,10.4,0.0,100.0,26.69,0,1,0,9,24,16
2.81,0.0,10.44,0.0,100.0,25.99,0,1,0,9,24,17
2.81,0.0,10.4,0.0,100.0,26.08,0,1,0,9,24,17
2.84,0.0,10.48,0.0,100.0,26.16,0,1,0,9,24,17
2.77,0.0,10.55,0.0,100.0,25.4,0,1,0,9,24,17
2.77,0.0,6.95,0.0,100.0,37.02,0,1,0,9,24,18
2.74,0.0,3.35,0.0,100.0,63.31,0,1,0,9,24,18
2.74,0.0,5.51,0.0,100.0,44.53,0,1,0,9,24,18
2.88,0.0,10.84,0.0,100.0,25.68,0,1,0,9,24,18
2.84,0.0,10.87,0.0,100.0,25.28,0,1,0,9,24,19
2.81,0.0,10.98,0.0,100.0,24.79,0,1,0,9,24,19
3.38,0.0,13.07,0.0,100.0,25.04,0,1,0,9,24,19
4.43,0.0,16.92,0.0,100.0,25.33,0,1,0,9,24,19
2.92,0.0,11.92,0.0,100.0,23.79,0,1,0,9,24,20
2.81,0.0,10.94,0.0,100.0,24.88,0,1,0,9,24,20
2.81,0.0,10.91,0.0,100.0,24.94,0,1,0,9,24,20
2.81,0.0,10.87,0.0,100.0,25.03,0,1,0,9,24,21
2.88,0.0,10.87,0.0,100.0,25.61,0,1,0,9,24,21
2.92,0.0,10.91,0.0,100.0,25.85,0,1,0,9,24,21
2.81,0.0,10.94,0.0,100.0,24.88,0,1,0,9,24,21
2.77,0.04,10.69,0.0,99.99,25.08,0,1,0,9,24,22
2.66,5.72,0.07,0.0,42.17,99.97,0,1,0,9,24,22
2.63,5.94,0.0,0.0,40.49,100.0,0,1,0,9,24,22
2.84,6.3,0.0,0.0,41.1,100.0,0,1,0,9,24,22
3.2,6.34,0.0,0.0,45.06,100.0,0,1,0,9,24,23
2.59,5.4,0.0,0.0,43.25,100.0,0,1,0,9,24,23
2.56,5.29,0.0,0.0,43.56,100.0,0,1,0,9,24,23
